Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
19133,40,0.008,0.243,1500.0,2100.0,-0.021,490.0,84.38,7745.0,From Kirillov's data base 1992
19134,40,0.008,0.243,1500.0,2108.0,-0.021,555.0,68.88,8913.0,From Kirillov's data base 1992
19135,40,0.008,0.243,1500.0,2127.0,-0.03,580.0,62.9,9118.0,From Kirillov's data base 1992
19136,40,0.008,0.243,1500.0,2155.0,-0.008,515.0,78.42,8847.0,From Kirillov's data base 1992
19137,40,0.008,0.243,1510.0,2045.0,-0.021,552.0,69.93,8602.0,From Kirillov's data base 1992
19138,40,0.008,0.243,1510.0,2135.0,-0.041,545.0,71.6,8172.0,From Kirillov's data base 1992
19139,40,0.008,0.243,1510.0,2145.0,-0.048,628.0,51.76,9414.0,From Kirillov's data base 1992
19140,40,0.008,0.243,1510.0,2157.0,-0.035,581.0,63.0,9097.0,From Kirillov's data base 1992
19141,40,0.008,0.243,1510.0,2205.0,-0.042,631.0,51.04,9934.0,From Kirillov's data base 1992
19142,40,0.008,0.393,1510.0,4710.0,-0.075,510.0,79.95,8714.0,From Kirillov's data base 1992
19143,40,0.008,0.393,1510.0,4726.0,-0.087,514.0,79.0,8280.0,From Kirillov's data base 1992
19144,40,0.008,0.393,1510.0,4768.0,-0.065,444.0,95.67,7675.0,From Kirillov's data base 1992
19145,40,0.008,0.393,1510.0,4790.0,-0.075,474.0,88.53,7988.0,From Kirillov's data base 1992
19146,40,0.008,0.393,1510.0,4802.0,-0.107,588.0,61.33,9258.0,From Kirillov's data base 1992
19147,40,0.008,0.393,1510.0,4810.0,-0.084,518.0,78.04,8670.0,From Kirillov's data base 1992
19148,40,0.008,0.393,1510.0,4812.0,-0.032,366.0,114.15,7426.0,From Kirillov's data base 1992
19149,40,0.008,0.393,1510.0,4819.0,-0.031,374.0,112.26,7668.0,From Kirillov's data base 1992
19150,40,0.008,0.393,1510.0,4828.0,-0.109,609.0,56.3,9752.0,From Kirillov's data base 1992
19151,40,0.008,0.393,1510.0,4852.0,-0.024,355.0,116.75,7618.0,From Kirillov's data base 1992
19152,40,0.008,0.393,1510.0,4998.0,-0.037,367.0,113.92,7488.0,From Kirillov's data base 1992
19153,40,0.008,0.393,1520.0,4815.0,-0.027,358.0,116.38,7458.0,From Kirillov's data base 1992
19154,40,0.008,0.393,1520.0,4870.0,-0.05,403.0,105.73,7586.0,From Kirillov's data base 1992
19155,40,0.008,0.393,1520.0,4908.0,-0.037,377.0,111.89,7624.0,From Kirillov's data base 1992
19156,40,0.008,0.393,1530.0,4714.0,-0.143,724.0,29.44,10635.0,From Kirillov's data base 1992
19157,40,0.008,0.393,1530.0,4920.0,-0.029,341.0,120.72,7094.0,From Kirillov's data base 1992
19158,40,0.008,0.393,1540.0,4851.0,-0.111,605.0,58.26,9610.0,From Kirillov's data base 1992
19159,40,0.008,0.393,1540.0,4938.0,-0.026,347.0,119.63,7438.0,From Kirillov's data base 1992
19160,40,0.008,0.393,1540.0,4946.0,-0.061,435.0,98.8,7952.0,From Kirillov's data base 1992
19161,40,0.008,0.393,1910.0,5022.0,-0.068,470.0,101.75,8660.0,From Kirillov's data base 1992
19162,40,0.008,0.393,1930.0,4795.0,-0.04,391.0,121.01,7650.0,From Kirillov's data base 1992
19163,40,0.008,0.393,1930.0,4877.0,-0.04,397.0,119.59,7975.0,From Kirillov's data base 1992
19164,40,0.008,0.393,1940.0,4738.0,-0.037,397.0,119.87,7849.0,From Kirillov's data base 1992
19165,40,0.008,0.393,1940.0,4759.0,-0.019,368.0,126.7,7995.0,From Kirillov's data base 1992
19166,40,0.008,0.393,1940.0,4827.0,-0.04,385.0,122.7,7598.0,From Kirillov's data base 1992
19167,40,0.008,0.393,1960.0,4785.0,-0.014,347.0,132.19,7785.0,From Kirillov's data base 1992
19168,40,0.008,0.393,1960.0,4830.0,-0.163,753.0,35.59,10871.0,From Kirillov's data base 1992
19169,40,0.008,0.393,1960.0,4885.0,-0.166,753.0,35.59,10860.0,From Kirillov's data base 1992
19170,40,0.008,0.393,1970.0,4632.0,-0.024,383.0,124.0,7923.0,From Kirillov's data base 1992
19171,40,0.008,0.393,1970.0,4813.0,-0.03,375.0,125.88,7760.0,From Kirillov's data base 1992
19172,40,0.008,0.243,1980.0,2073.0,-0.05,599.0,72.99,8575.0,From Kirillov's data base 1992
19173,40,0.008,0.243,1980.0,2080.0,-0.05,623.0,67.26,9035.0,From Kirillov's data base 1992
19174,40,0.008,0.243,1980.0,2086.0,-0.082,671.0,55.78,8839.0,From Kirillov's data base 1992
19175,40,0.008,0.243,1980.0,2092.0,-0.069,671.0,55.78,9289.0,From Kirillov's data base 1992
19176,40,0.008,0.243,1980.0,2110.0,-0.079,694.0,50.27,9449.0,From Kirillov's data base 1992
19177,40,0.008,0.243,1980.0,2112.0,-0.043,570.0,79.91,8471.0,From Kirillov's data base 1992
19178,40,0.008,0.243,1980.0,2147.0,-0.09,696.0,49.79,9289.0,From Kirillov's data base 1992
19179,40,0.008,0.243,1980.0,4900.0,-0.156,508.0,94.68,8546.0,From Kirillov's data base 1992
19180,40,0.008,0.243,1980.0,4915.0,-0.149,478.0,101.8,7917.0,From Kirillov's data base 1992
19181,40,0.008,0.243,1980.0,4972.0,-0.076,349.0,132.26,8375.0,From Kirillov's data base 1992
19182,40,0.008,0.393,1980.0,4690.0,-0.018,353.0,131.32,7574.0,From Kirillov's data base 1992
19183,40,0.008,0.393,1980.0,4726.0,-0.049,429.0,113.41,8075.0,From Kirillov's data base 1992
19184,40,0.008,0.393,1980.0,4754.0,-0.062,461.0,105.84,8308.0,From Kirillov's data base 1992
19185,40,0.008,0.393,1980.0,4855.0,-0.08,503.0,95.87,8660.0,From Kirillov's data base 1992
19186,40,0.008,0.393,1980.0,4867.0,-0.116,604.0,71.8,9500.0,From Kirillov's data base 1992
19187,40,0.008,0.393,1980.0,4869.0,-0.169,783.0,28.96,11426.0,From Kirillov's data base 1992
19188,40,0.008,0.393,1980.0,4885.0,-0.079,508.0,94.68,8900.0,From Kirillov's data base 1992
19189,40,0.008,0.393,1980.0,4897.0,-0.175,785.0,28.48,11273.0,From Kirillov's data base 1992
19190,40,0.008,0.243,1990.0,2108.0,-0.029,596.0,73.98,9371.0,From Kirillov's data base 1992
19191,40,0.008,0.243,1990.0,2116.0,-0.058,624.0,67.29,8929.0,From Kirillov's data base 1992
19192,40,0.008,0.243,2000.0,2039.0,-0.013,533.0,89.28,8510.0,From Kirillov's data base 1992
19193,40,0.008,0.393,2000.0,4741.0,-0.105,579.0,78.31,9156.0,From Kirillov's data base 1992
19194,40,0.008,0.393,2000.0,4858.0,-0.126,633.0,65.42,9723.0,From Kirillov's data base 1992
19195,40,0.008,0.393,2010.0,4747.0,-0.103,570.0,80.73,9075.0,From Kirillov's data base 1992
19196,40,0.008,0.393,2020.0,4838.0,-0.153,718.0,45.63,10548.0,From Kirillov's data base 1992
19197,40,0.008,0.393,2030.0,4830.0,-0.1,576.0,79.85,9514.0,From Kirillov's data base 1992
19198,40,0.008,0.4,2350.0,5002.0,-0.077,483.0,110.17,8481.0,From Kirillov's data base 1992
19199,40,0.008,0.393,2440.0,4896.0,-0.197,832.0,29.03,11611.0,From Kirillov's data base 1992
19200,40,0.008,0.4,2460.0,4995.0,-0.109,564.0,93.58,9051.0,From Kirillov's data base 1992
19201,40,0.008,0.4,2460.0,5034.0,-0.189,797.0,37.9,11241.0,From Kirillov's data base 1992
19202,40,0.008,0.4,2470.0,4964.0,-0.169,743.0,51.07,10651.0,From Kirillov's data base 1992
19203,40,0.008,0.4,2470.0,4987.0,-0.183,791.0,39.57,11284.0,From Kirillov's data base 1992
19204,40,0.008,0.243,2480.0,2071.0,-0.096,715.0,58.01,9150.0,From Kirillov's data base 1992
19205,40,0.008,0.243,2480.0,2190.0,-0.082,708.0,59.68,10011.0,From Kirillov's data base 1992
19206,40,0.008,0.393,2480.0,4694.0,-0.108,585.0,89.05,9209.0,From Kirillov's data base 1992
19207,40,0.008,0.393,2480.0,4835.0,-0.188,821.0,32.62,11614.0,From Kirillov's data base 1992
19208,40,0.008,0.243,2490.0,2118.0,-0.013,484.0,113.26,7997.0,From Kirillov's data base 1992
19209,40,0.008,0.243,2490.0,2159.0,-0.072,644.0,75.22,9052.0,From Kirillov's data base 1992
19210,40,0.008,0.243,2490.0,2218.0,-0.069,648.0,74.26,9480.0,From Kirillov's data base 1992
19211,40,0.008,0.393,2490.0,4775.0,-0.182,812.0,35.01,11556.0,From Kirillov's data base 1992
19212,40,0.008,0.4,2490.0,4980.0,-0.128,625.0,79.75,9647.0,From Kirillov's data base 1992
19213,40,0.008,0.243,2500.0,2134.0,-0.101,724.0,56.33,9441.0,From Kirillov's data base 1992
19214,40,0.008,0.243,2500.0,2198.0,-0.03,517.0,105.68,8316.0,From Kirillov's data base 1992
19215,40,0.008,0.393,2500.0,4784.0,-0.108,582.0,90.23,9329.0,From Kirillov's data base 1992
19216,40,0.008,0.393,2500.0,4812.0,-0.111,585.0,89.52,9301.0,From Kirillov's data base 1992
19217,40,0.008,0.393,2500.0,4852.0,-0.195,831.0,30.69,11587.0,From Kirillov's data base 1992
19218,40,0.008,0.243,2520.0,2117.0,-0.014,485.0,113.72,7971.0,From Kirillov's data base 1992
19219,40,0.008,0.393,2520.0,4713.0,-0.066,487.0,113.25,8739.0,From Kirillov's data base 1992
19220,40,0.008,0.393,2520.0,4762.0,-0.106,573.0,92.84,9167.0,From Kirillov's data base 1992
19221,40,0.008,0.393,2520.0,4802.0,-0.161,728.0,55.84,10514.0,From Kirillov's data base 1992
19222,40,0.008,0.393,2540.0,4665.0,-0.154,733.0,55.11,10635.0,From Kirillov's data base 1992
19223,40,0.008,0.393,2570.0,4708.0,-0.03,373.0,141.21,7597.0,From Kirillov's data base 1992
19224,40,0.008,0.393,2570.0,4962.0,-0.056,430.0,127.84,8267.0,From Kirillov's data base 1992
19225,40,0.008,0.393,2580.0,4632.0,-0.11,602.0,87.32,9436.0,From Kirillov's data base 1992
19226,40,0.008,0.393,2600.0,4782.0,-0.063,461.0,121.22,8362.0,From Kirillov's data base 1992
19227,40,0.008,0.393,2620.0,4682.0,-0.084,520.0,107.72,8687.0,From Kirillov's data base 1992
19228,40,0.008,0.393,2630.0,4878.0,-0.023,349.0,148.15,7567.0,From Kirillov's data base 1992
19229,40,0.008,0.393,2640.0,4666.0,-0.132,654.0,76.28,9760.0,From Kirillov's data base 1992
19230,40,0.008,0.4,2900.0,5033.0,-0.186,802.0,46.57,11705.0,From Kirillov's data base 1992
19231,40,0.008,0.4,3020.0,4705.0,-0.073,467.0,128.79,7874.0,From Kirillov's data base 1992
19232,40,0.008,0.4,3020.0,4945.0,-0.151,693.0,75.16,10419.0,From Kirillov's data base 1992
19233,40,0.008,0.4,3020.0,4978.0,-0.121,597.0,98.03,9429.0,From Kirillov's data base 1992
19234,40,0.008,0.4,3020.0,5079.0,-0.217,851.0,37.34,11662.0,From Kirillov's data base 1992
19235,40,0.008,0.4,3020.0,5080.0,-0.213,853.0,36.86,11903.0,From Kirillov's data base 1992
19236,40,0.008,0.4,3050.0,4907.0,-0.162,707.0,72.43,10188.0,From Kirillov's data base 1992
19237,40,0.008,0.4,3050.0,4950.0,-0.105,555.0,108.62,9030.0,From Kirillov's data base 1992
19238,40,0.008,0.4,3080.0,4956.0,-0.107,593.0,100.21,9912.0,From Kirillov's data base 1992
19239,41,0.0095,1.84,13790.0,345.6,0.701,140.357,314.44,403.84,Williams and Beus 1980
19240,41,0.0095,1.84,13790.0,681.8,0.488,140.357,314.44,589.99,Williams and Beus 1980
19241,41,0.0095,1.84,13790.0,1405.4,0.264,143.655,313.89,779.29,Williams and Beus 1980
19242,41,0.0095,1.84,13790.0,1391.9,0.213,294.806,286.67,946.5,Williams and Beus 1980
19243,41,0.0095,1.84,13790.0,2667.6,0.122,294.806,286.67,1473.39,Williams and Beus 1980
19244,41,0.0095,1.84,13790.0,4020.3,0.094,294.806,286.67,2066.53,Williams and Beus 1980
19245,41,0.0095,1.84,13790.0,675.0,0.457,297.729,286.11,694.1,Williams and Beus 1980
19246,41,0.0095,1.84,13790.0,356.4,0.686,294.806,286.67,479.56,Williams and Beus 1980
19247,41,0.0095,1.84,11032.0,345.6,0.837,179.387,287.22,552.13,Williams and Beus 1980
19248,41,0.0095,1.84,11032.0,676.4,0.592,182.304,286.67,813.99,Williams and Beus 1980
19249,41,0.0095,1.84,11032.0,1383.8,0.355,182.304,286.67,1126.34,Williams and Beus 1980
19250,41,0.0095,1.84,11032.0,2710.8,0.151,182.304,286.67,1306.17,Williams and Beus 1980
19251,41,0.0095,1.84,11032.0,4052.7,0.096,182.304,286.67,1596.43,Williams and Beus 1980
19252,41,0.0095,1.84,11032.0,2671.7,0.159,182.304,286.67,1325.1,Williams and Beus 1980
19253,41,0.0095,1.84,13790.0,2718.9,0.156,140.357,314.44,1091.63,Williams and Beus 1980
19254,41,0.0095,1.84,13790.0,4054.1,0.146,140.357,314.44,1568.04,Williams and Beus 1980
19255,41,0.0095,1.84,13790.0,2735.1,0.154,140.357,314.44,1091.63,Williams and Beus 1980
19256,41,0.0095,1.84,13790.0,4043.3,0.051,447.484,256.11,2558.71,Williams and Beus 1980
19257,41,0.0095,1.84,13790.0,2708.1,0.077,434.076,258.89,1820.44,Williams and Beus 1980
19258,41,0.0095,1.84,13790.0,1383.8,0.174,434.076,258.89,1116.87,Williams and Beus 1980
19259,41,0.0095,1.84,13790.0,673.7,0.421,431.414,259.44,776.13,Williams and Beus 1980
19260,41,0.0095,1.84,13790.0,344.3,0.704,434.076,258.89,533.2,Williams and Beus 1980
19261,41,0.0095,1.84,8274.0,345.6,0.929,201.363,258.89,684.64,Williams and Beus 1980
19262,41,0.0095,1.84,8274.0,666.9,0.77,198.659,259.44,1123.18,Williams and Beus 1980
19263,41,0.0095,1.84,8274.0,1381.1,0.459,201.363,258.89,1533.33,Williams and Beus 1980
19264,41,0.0095,1.84,8274.0,2706.8,0.233,201.363,258.89,1874.07,Williams and Beus 1980
19265,41,0.0095,1.84,8274.0,4008.2,0.128,201.363,258.89,1993.96,Williams and Beus 1980
19266,41,0.0095,1.84,8274.0,1385.1,0.458,201.363,258.89,1536.49,Williams and Beus 1980
19267,41,0.0095,1.84,13790.0,1332.5,0.134,687.984,203.89,1444.99,Williams and Beus 1980
19268,41,0.0095,1.84,13790.0,2033.1,0.057,690.474,203.33,1987.65,Williams and Beus 1980
19269,41,0.0095,1.84,13790.0,2654.1,0.029,690.474,203.33,2492.45,Williams and Beus 1980
19270,41,0.0095,1.84,13790.0,3388.5,0.004,687.984,203.89,3050.89,Williams and Beus 1980
19271,41,0.0095,1.84,13790.0,3978.5,-0.005,690.474,203.33,3539.91,Williams and Beus 1980
19272,41,0.0095,1.84,13790.0,4662.9,-0.016,690.474,203.33,4073.11,Williams and Beus 1980
19273,41,0.0095,1.84,13790.0,1352.7,0.138,690.474,203.33,1476.54,Williams and Beus 1980
19274,41,0.0095,1.84,13790.0,671.0,0.383,690.474,203.33,962.28,Williams and Beus 1980
19275,41,0.0095,1.84,13790.0,349.7,0.665,692.918,202.78,643.62,Williams and Beus 1980
19276,41,0.0095,1.84,11032.0,337.5,0.762,580.707,203.33,672.02,Williams and Beus 1980
19277,41,0.0095,1.84,11032.0,668.3,0.514,578.209,203.89,1063.24,Williams and Beus 1980
19278,41,0.0095,1.84,11032.0,1333.8,0.249,578.209,203.89,1542.8,Williams and Beus 1980
19279,41,0.0095,1.84,11032.0,672.3,0.525,580.707,203.33,1082.17,Williams and Beus 1980
19280,41,0.0095,1.84,11032.0,2667.6,0.08,578.209,203.89,2350.48,Williams and Beus 1980
19281,41,0.0095,1.84,11032.0,4073.0,0.018,575.754,204.44,3167.62,Williams and Beus 1980
19282,41,0.0095,1.84,8274.0,4077.0,0.05,460.414,203.33,2811.11,Williams and Beus 1980
19283,41,0.0095,1.84,8274.0,2697.3,0.141,460.414,203.33,2315.77,Williams and Beus 1980
19284,41,0.0095,1.84,8274.0,4017.6,0.052,460.414,203.33,2782.71,Williams and Beus 1980
19285,41,0.0095,1.84,8274.0,1347.3,0.416,460.414,203.33,1842.52,Williams and Beus 1980
19286,41,0.0095,1.84,8274.0,671.0,0.731,460.414,203.33,1309.33,Williams and Beus 1980
19287,41,0.0095,1.84,8274.0,347.0,0.86,460.414,203.33,760.36,Williams and Beus 1980
19288,41,0.0095,1.84,5516.0,340.2,0.917,317.222,203.33,791.91,Williams and Beus 1980
19289,41,0.0095,1.84,5516.0,662.9,0.843,317.222,203.33,1438.68,Williams and Beus 1980
19290,41,0.0095,1.84,5516.0,1354.1,0.543,317.222,203.33,2091.77,Williams and Beus 1980
19291,41,0.0095,1.84,5516.0,2717.6,0.282,317.222,203.33,2716.46,Williams and Beus 1980
19292,41,0.0095,1.84,5516.0,3989.3,0.156,317.222,203.33,2934.15,Williams and Beus 1980
19293,41,0.0095,1.84,5516.0,2667.6,0.283,317.222,203.33,2672.29,Williams and Beus 1980
19294,41,0.0095,1.84,13790.0,341.6,0.615,931.671,147.78,706.72,Williams and Beus 1980
19295,41,0.0095,1.84,13790.0,675.0,0.326,929.327,148.33,1126.34,Williams and Beus 1980
19296,41,0.0095,1.84,13790.0,1389.2,0.07,929.327,148.33,1814.13,Williams and Beus 1980
19297,41,0.0095,1.84,13790.0,2691.9,-0.025,931.671,147.78,3164.47,Williams and Beus 1980
19298,41,0.0095,1.84,13790.0,340.2,0.556,1165.762,92.22,779.29,Williams and Beus 1980
19299,41,0.0095,1.84,13790.0,666.9,0.279,1168.06,91.67,1274.62,Williams and Beus 1980
19300,41,0.0095,1.84,11032.0,337.5,0.707,1056.956,92.22,851.85,Williams and Beus 1980
19301,41,0.0095,1.84,11032.0,665.6,0.476,1056.956,92.22,1429.22,Williams and Beus 1980
19302,41,0.0095,1.84,13790.0,669.6,0.273,1170.399,91.11,1274.62,Williams and Beus 1980
19303,41,0.0095,1.84,13790.0,2687.9,0.005,929.327,148.33,3265.43,Williams and Beus 1980
19304,41,0.0095,1.84,8274.0,340.2,0.846,937.65,92.22,949.66,Williams and Beus 1980
19305,41,0.0095,1.84,8274.0,672.3,0.617,937.65,92.22,1586.97,Williams and Beus 1980
19306,41,0.0095,1.84,8274.0,342.9,0.834,937.65,92.22,949.66,Williams and Beus 1980
19307,41,0.0095,1.84,13790.0,2763.5,0.151,147.0,313.33,1113.72,Williams and Beus 1980
19308,41,0.0095,1.84,13790.0,2685.2,0.113,300.595,285.56,1476.54,Williams and Beus 1980
19309,41,0.0095,1.84,11032.0,1355.4,0.364,182.304,286.67,1126.34,Williams and Beus 1980
19310,41,0.0095,1.84,11032.0,1329.8,0.35,325.747,258.33,1321.95,Williams and Beus 1980
19311,41,0.0095,1.84,11032.0,2666.3,0.119,325.747,258.33,1646.91,Williams and Beus 1980
19312,41,0.0095,1.84,11032.0,4035.2,0.066,325.747,258.33,2142.25,Williams and Beus 1980
19313,41,0.0095,1.84,11032.0,342.9,0.807,325.747,258.33,596.3,Williams and Beus 1980
19314,41,0.0095,1.84,8274.0,1370.3,0.457,201.363,258.89,1517.56,Williams and Beus 1980
19315,41,0.0095,1.84,13790.0,2759.4,0.078,436.784,258.33,1861.45,Williams and Beus 1980
19316,41,0.0095,1.84,13790.0,2712.2,0.025,690.474,203.33,2533.47,Williams and Beus 1980
19317,41,0.0095,1.84,11032.0,1383.8,0.241,583.159,202.78,1593.28,Williams and Beus 1980
19318,41,0.0095,1.84,8274.0,1317.6,0.428,462.874,202.78,1839.37,Williams and Beus 1980
19319,41,0.0095,1.84,5516.0,1359.5,0.522,319.691,202.78,2044.44,Williams and Beus 1980
19320,41,0.0095,1.84,13790.0,2760.8,-0.016,922.206,150.0,3243.34,Williams and Beus 1980
19321,41,0.0095,1.84,13790.0,671.0,0.306,1168.06,91.67,1309.33,Williams and Beus 1980
19322,41,0.0095,1.84,5516.0,679.1,0.571,795.472,92.22,1511.25,Williams and Beus 1980
19323,41,0.0095,1.84,5516.0,328.1,0.781,797.779,91.67,873.94,Williams and Beus 1980
19324,41,0.0095,1.84,5516.0,650.7,0.599,797.779,91.67,1489.16,Williams and Beus 1980
19325,41,0.0095,1.84,5516.0,330.8,0.813,797.779,91.67,902.33,Williams and Beus 1980
19326,41,0.0095,1.84,5516.0,488.7,0.802,797.779,91.67,1321.95,Williams and Beus 1980
19327,41,0.0095,1.84,5516.0,660.2,0.756,800.128,91.11,1728.94,Williams and Beus 1980
19328,41,0.0095,1.84,5516.0,1001.7,0.587,800.128,91.11,2296.84,Williams and Beus 1980
19329,41,0.0095,1.84,2758.0,330.8,0.864,600.456,91.67,933.88,Williams and Beus 1980
19330,41,0.0095,1.84,2758.0,496.8,0.81,600.456,91.67,1337.72,Williams and Beus 1980
19331,41,0.0095,1.84,2758.0,662.9,0.73,602.808,91.11,1662.69,Williams and Beus 1980
19332,41,0.0095,1.84,2758.0,995.0,0.573,600.456,91.67,2126.47,Williams and Beus 1980
19333,41,0.0095,1.84,2758.0,1325.7,0.465,602.808,91.11,2492.45,Williams and Beus 1980
19334,41,0.0095,1.84,2758.0,660.2,0.7,602.808,91.11,1609.05,Williams and Beus 1980
19335,41,0.0095,1.84,8274.0,992.3,0.467,942.3,91.11,2072.84,Williams and Beus 1980
19336,41,0.0095,1.84,8274.0,1324.4,0.314,942.3,91.11,2391.49,Williams and Beus 1980
19337,41,0.0095,1.84,11032.0,1328.4,0.173,1061.6,91.11,2205.35,Williams and Beus 1980
19338,41,0.0095,1.84,13790.0,1327.1,0.029,1170.399,91.11,2072.84,Williams and Beus 1980
19339,41,0.0095,1.84,15169.0,337.5,0.484,1223.468,91.11,747.74,Williams and Beus 1980
19340,41,0.0095,1.84,15169.0,666.9,0.194,1221.131,91.67,1227.3,Williams and Beus 1980
19341,41,0.0095,1.84,15169.0,1328.4,-0.013,1221.131,91.67,2088.61,Williams and Beus 1980
19342,41,0.0095,1.84,15169.0,1325.7,0.1,744.019,203.33,1454.46,Williams and Beus 1980
19343,41,0.0095,1.84,15169.0,325.4,0.618,746.459,202.78,574.21,Williams and Beus 1980
19344,41,0.0095,1.84,15169.0,662.9,0.339,744.019,203.33,930.73,Williams and Beus 1980
19345,41,0.0095,1.84,15169.0,2663.6,0.006,746.459,202.78,2599.72,Williams and Beus 1980
19346,41,0.0095,1.84,15169.0,4050.0,0.04,490.938,258.33,2782.71,Williams and Beus 1980
19347,41,0.0095,1.84,15169.0,2651.4,0.065,493.584,257.78,1943.48,Williams and Beus 1980
19348,41,0.0095,1.84,15169.0,4040.6,0.036,496.276,257.22,2792.18,Williams and Beus 1980
19349,41,0.0095,1.84,15169.0,1339.2,0.146,493.584,257.78,1110.56,Williams and Beus 1980
19350,41,0.0095,1.84,15169.0,662.9,0.388,496.276,257.22,750.89,Williams and Beus 1980
19351,41,0.0095,1.84,15169.0,324.0,0.672,493.584,257.78,489.03,Williams and Beus 1980
19352,41,0.0095,1.84,15169.0,325.4,0.688,352.55,286.11,438.55,Williams and Beus 1980
19353,41,0.0095,1.84,15169.0,666.9,0.418,352.55,286.11,662.55,Williams and Beus 1980
19354,41,0.0095,1.84,15169.0,1333.8,0.19,349.645,286.67,933.88,Williams and Beus 1980
19355,41,0.0095,1.84,15169.0,2673.0,0.107,352.55,286.11,1590.12,Williams and Beus 1980
19356,41,0.0095,1.84,15169.0,4117.5,0.074,352.55,286.11,2284.22,Williams and Beus 1980
19357,41,0.0095,1.84,15169.0,2686.5,0.1,355.397,285.56,1583.81,Williams and Beus 1980
19358,41,0.0095,1.84,15169.0,1350.0,0.228,199.966,313.89,744.58,Williams and Beus 1980
19359,41,0.0095,1.84,15169.0,3979.8,0.147,203.263,313.33,1804.66,Williams and Beus 1980
19360,41,0.0095,1.84,15169.0,2648.7,0.168,190.062,315.56,1227.3,Williams and Beus 1980
19361,41,0.0095,1.84,15169.0,1329.8,0.234,199.966,313.89,744.58,Williams and Beus 1980
19362,41,0.0095,1.84,15169.0,664.2,0.458,199.966,313.89,561.59,Williams and Beus 1980
19363,41,0.0095,1.84,15169.0,334.8,0.698,199.966,313.89,388.07,Williams and Beus 1980
19364,41,0.0095,1.84,5516.0,666.9,0.754,797.779,91.67,1741.56,Williams and Beus 1980
19365,41,0.0095,1.84,5516.0,1325.7,0.455,800.128,91.11,2637.58,Williams and Beus 1980
19366,41,0.0095,1.84,5516.0,660.2,0.778,802.435,90.56,1757.34,Williams and Beus 1980
19367,42,0.0123,0.74,101.0,50.0,0.707,42.0,89.91,331.2,Cheng et al 1983a 1983b
19368,42,0.0123,0.74,101.0,50.0,0.851,84.0,79.91,405.8,Cheng et al 1983a 1983b
19369,42,0.0123,0.74,101.0,50.0,0.795,126.0,69.89,388.5,Cheng et al 1983a 1983b
19370,42,0.0123,0.74,101.0,100.0,0.439,126.0,69.89,452.5,Cheng et al 1983a 1983b
19371,42,0.0123,0.74,206.0,100.0,0.618,42.0,111.24,567.1,Cheng et al 1983a 1983b
19372,42,0.0123,0.74,206.0,50.0,0.983,84.0,101.29,454.6,Cheng et al 1983a 1983b
19373,42,0.0123,0.74,206.0,100.0,0.557,84.0,101.29,530.5,Cheng et al 1983a 1983b
19374,42,0.0123,0.74,206.0,50.0,0.998,126.0,91.32,469.8,Cheng et al 1983a 1983b
19375,42,0.0123,0.74,206.0,100.0,0.551,126.0,91.32,542.0,Cheng et al 1983a 1983b
19376,42,0.0123,0.74,344.0,100.0,0.645,42.0,128.41,579.3,Cheng et al 1983a 1983b
19377,42,0.0123,0.74,344.0,50.0,0.962,84.0,118.53,435.9,Cheng et al 1983a 1983b
19378,42,0.0123,0.74,344.0,100.0,0.634,84.0,118.53,586.4,Cheng et al 1983a 1983b
19379,42,0.0123,0.74,344.0,50.0,0.915,126.0,108.6,424.1,Cheng et al 1983a 1983b
19380,42,0.0123,0.74,344.0,100.0,0.552,126.0,108.6,532.5,Cheng et al 1983a 1983b
19381,42,0.0123,0.74,550.0,100.0,0.69,42.0,145.71,603.4,Cheng et al 1983a 1983b
19382,42,0.0123,0.74,550.0,100.0,0.835,84.0,135.9,743.1,Cheng et al 1983a 1983b
19383,42,0.0123,0.74,550.0,200.0,0.508,84.0,135.9,931.7,Cheng et al 1983a 1983b
19384,42,0.0123,0.74,550.0,100.0,0.858,126.0,126.05,780.1,Cheng et al 1983a 1983b
19385,42,0.0123,0.74,550.0,200.0,0.497,126.0,126.05,947.5,Cheng et al 1983a 1983b
19386,42,0.0123,0.74,687.0,100.0,0.753,42.0,154.5,648.1,Cheng et al 1983a 1983b
19387,42,0.0123,0.74,687.0,200.0,0.448,42.0,154.5,784.4,Cheng et al 1983a 1983b
19388,42,0.0123,0.74,687.0,100.0,0.725,84.0,144.74,642.4,Cheng et al 1983a 1983b
19389,42,0.0123,0.74,687.0,200.0,0.472,84.0,144.74,860.3,Cheng et al 1983a 1983b
19390,42,0.0123,0.74,687.0,100.0,0.774,126.0,134.93,700.3,Cheng et al 1983a 1983b
19391,42,0.0123,0.74,687.0,200.0,0.516,126.0,134.93,968.9,Cheng et al 1983a 1983b
19392,42,0.0123,0.616,101.0,50.0,0.816,42.0,89.91,476.4,Cheng et al 1983a 1983b
19393,42,0.0123,0.616,101.0,100.0,0.489,42.0,89.91,580.0,Cheng et al 1983a 1983b
19394,42,0.0123,0.616,101.0,200.0,0.328,42.0,89.91,791.6,Cheng et al 1983a 1983b
19395,42,0.0123,0.616,101.0,300.0,0.195,42.0,89.91,733.1,Cheng et al 1983a 1983b
